id,label,score
115825378093317232,PROPAGANDA,0.9983108043670654
115824439366264186,PROPAGANDA,0.9983236193656921
115823137139241980,PROPAGANDA,0.9983447790145874
115821862193209382,PROPAGANDA,0.9983925223350525
115816402893182666,PROPAGANDA,0.998329222202301
115816402893182666,PROPAGANDA,0.9982008934020996
115816171466225987,PROPAGANDA,0.9982543587684631
115816171466225987,PROPAGANDA,0.9978770017623901
115816098525451632,PROPAGANDA,0.9984048008918762
115816063544553030,PROPAGANDA,0.9967304468154907
115815971019162695,PROPAGANDA,0.9978795051574707
115815655902009476,PROPAGANDA,0.9981751441955566
115815651158028007,PROPAGANDA,0.9950685501098633
115815648382815071,PROPAGANDA,0.9983159303665161
115815610061050583,PROPAGANDA,0.9981153011322021
115815355325954705,PROPAGANDA,0.9983976483345032
115815355325954705,PROPAGANDA,0.9983853101730347
115814993074933464,PROPAGANDA,0.9983392953872681
115814835032750025,PROPAGANDA,0.9981960654258728
115814640881301083,PROPAGANDA,0.9983806610107422
115814617728790414,PROPAGANDA,0.9983976483345032
115814617728790414,PROPAGANDA,0.9983803033828735
115814530455966257,PROPAGANDA,0.997161865234375
115814390834030545,PROPAGANDA,0.9982699155807495
115814390834030545,PROPAGANDA,0.9983332753181458
115811936714151078,PROPAGANDA,0.9983218312263489
115810938895873142,PROPAGANDA,0.9982837438583374
115810718304828331,PROPAGANDA,0.9979848861694336
115810716798307317,PROPAGANDA,0.9976438879966736
115810715225124666,PROPAGANDA,0.9981167316436768
115810713030550767,PROPAGANDA,0.9982522130012512
115810711432191643,PROPAGANDA,0.9982240796089172
115810709647434944,PROPAGANDA,0.9982036352157593
115810686186203677,NO_PROPAGANDA,0.9940432906150818
115810683606018453,NO_PROPAGANDA,0.9994370341300964
115810682102252570,NO_PROPAGANDA,0.9994786381721497
115810597668691530,NO_PROPAGANDA,0.9992048144340515
115798213364038844,PROPAGANDA,0.9814957976341248
115797695341052561,PROPAGANDA,0.9975873231887817
115797695341052561,PROPAGANDA,0.9970303773880005
115791817694825755,PROPAGANDA,0.9979850053787231
115791772938559943,PROPAGANDA,0.9908955693244934
115791568431162058,NO_PROPAGANDA,0.9972149133682251
115788344840750960,PROPAGANDA,0.9984543323516846
115782891296626533,PROPAGANDA,0.9983640313148499
115782891296626533,PROPAGANDA,0.9983717799186707
115782891296626533,PROPAGANDA,0.9984012246131897
115787817857959030,PROPAGANDA,0.992139995098114
115786778118857114,PROPAGANDA,0.9982771873474121
115786765163808034,NO_PROPAGANDA,0.9981412887573242
115786753989451101,PROPAGANDA,0.998340368270874
115786745967133949,PROPAGANDA,0.9971000552177429
115785980589547737,PROPAGANDA,0.9978771209716797
115785935602103818,NO_PROPAGANDA,0.9990410208702087
115785910842203078,NO_PROPAGANDA,0.9924317598342896
115785909319650055,PROPAGANDA,0.9980196952819824
115785906687175720,PROPAGANDA,0.9961197376251221
115785904480766736,PROPAGANDA,0.9976654052734375
115782683955516402,PROPAGANDA,0.9982680082321167
115782683955516402,PROPAGANDA,0.9983808994293213
115782187461315486,NO_PROPAGANDA,0.9547755122184753
115778615226875407,PROPAGANDA,0.9980136156082153
115778611981654615,PROPAGANDA,0.9288663864135742
115777270368444049,PROPAGANDA,0.9982911944389343
115777270368444049,PROPAGANDA,0.9975894689559937
115777189961532523,PROPAGANDA,0.9906665682792664
115777187532951131,NO_PROPAGANDA,0.9962062835693359
115777185874091441,PROPAGANDA,0.9980074763298035
115777183958226675,NO_PROPAGANDA,0.9924317598342896
115777182422408467,PROPAGANDA,0.9980196952819824
115772922954148853,PROPAGANDA,0.9973642230033875
115772871198579287,PROPAGANDA,0.9964330196380615
115772841536331132,PROPAGANDA,0.9983768463134766
115771638702591740,NO_PROPAGANDA,0.9992450475692749
115769455906748881,PROPAGANDA,0.9628845453262329
115770367420942580,PROPAGANDA,0.9980595707893372
115770367420942580,PROPAGANDA,0.9983731508255005
115770165868454573,PROPAGANDA,0.9956034421920776
115770165868454573,PROPAGANDA,0.9982343912124634
115770165868454573,PROPAGANDA,0.9982028007507324
115770165868454573,PROPAGANDA,0.9982341527938843
115770165868454573,PROPAGANDA,0.9981468915939331
115769520157248739,PROPAGANDA,0.9980986714363098
115769520157248739,PROPAGANDA,0.996800422668457
115769417518541473,PROPAGANDA,0.9976807832717896
115769417518541473,NO_PROPAGANDA,0.9970142841339111
115769302680506780,PROPAGANDA,0.9969555139541626
115767241940653010,PROPAGANDA,0.9984204769134521
115766194471748593,PROPAGANDA,0.9962069988250732
115760829286615399,PROPAGANDA,0.9977534413337708
115753288205584377,PROPAGANDA,0.9943807721138
115753298667628824,PROPAGANDA,0.568954586982727
115754571956299155,PROPAGANDA,0.9918763637542725
115754059136466585,PROPAGANDA,0.9982307553291321
115754059136466585,PROPAGANDA,0.9984012246131897
115754059136466585,PROPAGANDA,0.9968145489692688
115750227263339859,PROPAGANDA,0.998331606388092
115750227263339859,PROPAGANDA,0.9978910088539124
115748998203463423,NO_PROPAGANDA,0.975662112236023
115748995021059823,PROPAGANDA,0.9980894923210144
115748995021059823,PROPAGANDA,0.9983500242233276
115748898604800291,PROPAGANDA,0.9974886178970337
115748870260800797,PROPAGANDA,0.9981763362884521
115748701721247530,PROPAGANDA,0.9983289837837219
115748701721247530,PROPAGANDA,0.9981997013092041
115748555238487311,PROPAGANDA,0.997974693775177
115748466708380170,PROPAGANDA,0.9982036352157593
115748453260594922,NO_PROPAGANDA,0.8935048580169678
115747232618687626,PROPAGANDA,0.9980770349502563
115746937797990743,PROPAGANDA,0.9982444047927856
115746927359326655,PROPAGANDA,0.9981116056442261
115744604019079688,PROPAGANDA,0.9982855916023254
115743433358756069,NO_PROPAGANDA,0.9981240630149841
115742838603762912,PROPAGANDA,0.9982202649116516
115742838603762912,PROPAGANDA,0.9983958601951599
115742789211395317,PROPAGANDA,0.9980966448783875
115742789211395317,PROPAGANDA,0.9983184337615967
115742633193769571,PROPAGANDA,0.9978498220443726
115742633193769571,PROPAGANDA,0.998353123664856
115742629595806439,PROPAGANDA,0.9978533387184143
115742629595806439,PROPAGANDA,0.9983083009719849
115742571489420298,PROPAGANDA,0.998205304145813
115742571489420298,PROPAGANDA,0.9983939528465271
115742569503999806,PROPAGANDA,0.9981495141983032
115742569503999806,PROPAGANDA,0.9983301758766174
115742569503999806,PROPAGANDA,0.9982889294624329
115736866317724246,PROPAGANDA,0.9983561635017395
115736866317724246,PROPAGANDA,0.9983456134796143
115736866317724246,PROPAGANDA,0.9545860290527344
115733300541760842,PROPAGANDA,0.998200535774231
115732900424005065,NO_PROPAGANDA,0.9970945119857788
115732896552615984,PROPAGANDA,0.998185932636261
115732659042964265,PROPAGANDA,0.9803551435470581
115732670084362796,NO_PROPAGANDA,0.9987412095069885
115732274245124697,PROPAGANDA,0.9885579347610474
115732218449256267,PROPAGANDA,0.9979090690612793
115732126619539882,PROPAGANDA,0.9934078454971313
115732126619539882,PROPAGANDA,0.9976196885108948
115731908387416458,PROPAGANDA,0.9980272650718689
115731908387416458,PROPAGANDA,0.9979404807090759
115731908387416458,PROPAGANDA,0.9982544779777527
115731785428395132,PROPAGANDA,0.9983147382736206
115731785428395132,PROPAGANDA,0.9979639053344727
115730908630818072,PROPAGANDA,0.9978710412979126
115730859844120569,PROPAGANDA,0.9983007311820984
115730644486071082,PROPAGANDA,0.9977395534515381
115730057824476022,PROPAGANDA,0.9982280135154724
115725803987363092,NO_PROPAGANDA,0.9994103908538818
115567293174185547,PROPAGANDA,0.9965930581092834
115724141568860081,PROPAGANDA,0.9983365535736084
115724141568860081,PROPAGANDA,0.9984166622161865
115584069121440868,PROPAGANDA,0.9982742071151733
115583967084870267,PROPAGANDA,0.9927678108215332
115584350662002045,PROPAGANDA,0.9934126734733582
115585165637422509,PROPAGANDA,0.9982885718345642
115614220577980648,PROPAGANDA,0.9983828067779541
115583956149724264,PROPAGANDA,0.9977421760559082
115583956149724264,PROPAGANDA,0.9974642992019653
115720167024828284,NO_PROPAGANDA,0.9924115538597107
115720154535825762,PROPAGANDA,0.9982646107673645
115714751735035903,NO_PROPAGANDA,0.9990572333335876
115714676658999589,NO_PROPAGANDA,0.997946560382843
115713851852551574,PROPAGANDA,0.9969509840011597
115714068315379947,NO_PROPAGANDA,0.9970480799674988
115713778827349150,PROPAGANDA,0.9979464411735535
115713778827349150,NO_PROPAGANDA,0.9993835687637329
115713058860389475,PROPAGANDA,0.9981153011322021
115713044487400578,PROPAGANDA,0.998106837272644
115710698623079249,PROPAGANDA,0.9983657002449036
115707808536071986,PROPAGANDA,0.998035728931427
115707808536071986,PROPAGANDA,0.9978634715080261
115707808536071986,NO_PROPAGANDA,0.9968817234039307
115703610330402175,PROPAGANDA,0.9983696341514587
115703610330402175,PROPAGANDA,0.9983617663383484
115702734737677434,PROPAGANDA,0.9982022047042847
115702734737677434,PROPAGANDA,0.9916559457778931
115702382320619583,PROPAGANDA,0.9982269406318665
115702382320619583,PROPAGANDA,0.9974554181098938
115701697468059580,PROPAGANDA,0.9977980852127075
115701239677984151,PROPAGANDA,0.9983692765235901
115701239677984151,PROPAGANDA,0.998363196849823
115698333420423237,PROPAGANDA,0.9971590042114258
115698333420423237,PROPAGANDA,0.9973161816596985
115698333420423237,PROPAGANDA,0.9981999397277832
115698333420423237,PROPAGANDA,0.9983558058738708
115698333420423237,PROPAGANDA,0.9977892637252808
115698333420423237,PROPAGANDA,0.9975541234016418
115697029631709665,PROPAGANDA,0.9978281855583191
115698147293634454,PROPAGANDA,0.9982041120529175
115698147293634454,PROPAGANDA,0.9983081817626953
115698147293634454,PROPAGANDA,0.997979462146759
115696262289771554,PROPAGANDA,0.9975614547729492
115692843128539904,PROPAGANDA,0.9964439272880554
115692843128539904,PROPAGANDA,0.9973005652427673
115692843128539904,PROPAGANDA,0.9978923201560974
115692843128539904,PROPAGANDA,0.9390636086463928
115692843128539904,PROPAGANDA,0.9844047427177429
115692843128539904,PROPAGANDA,0.9982331991195679
115692843128539904,PROPAGANDA,0.9983477592468262
115693285064758445,PROPAGANDA,0.9981846213340759
115693285064758445,NO_PROPAGANDA,0.9989720582962036
115688492399516072,PROPAGANDA,0.9983271956443787
115688461364044258,PROPAGANDA,0.9975703358650208
115686410399815717,PROPAGANDA,0.9972244501113892
115686410399815717,PROPAGANDA,0.9939555525779724
115686072737425841,PROPAGANDA,0.9944907426834106
115686072737425841,PROPAGANDA,0.9982057809829712
115686072737425841,PROPAGANDA,0.9980863332748413
115685670623938058,PROPAGANDA,0.9983841180801392
115684406134734247,PROPAGANDA,0.9984136819839478
115684406134734247,PROPAGANDA,0.9983707070350647
115684406134734247,PROPAGANDA,0.9982590079307556
115684406134734247,PROPAGANDA,0.9982914328575134
115684148454828379,PROPAGANDA,0.9979524612426758
115680021178321608,PROPAGANDA,0.9980359673500061
115680021178321608,PROPAGANDA,0.9979952573776245
115679783474101246,PROPAGANDA,0.9984114170074463
115679765232612242,PROPAGANDA,0.9983008503913879
115679762314112555,PROPAGANDA,0.9983056783676147
115678452939414622,PROPAGANDA,0.9984126091003418
115678452939414622,PROPAGANDA,0.9983857870101929
115678452939414622,PROPAGANDA,0.99834144115448
115678452939414622,PROPAGANDA,0.9982781410217285
115678452939414622,PROPAGANDA,0.9982157945632935
115678452939414622,PROPAGANDA,0.9974935054779053
115678904344018257,PROPAGANDA,0.9981903433799744
115676421048496642,NO_PROPAGANDA,0.9994321465492249
115675310112594110,PROPAGANDA,0.5504674315452576
115674446098726232,PROPAGANDA,0.998396098613739
115674376798726553,PROPAGANDA,0.9982611536979675
115669815800105560,PROPAGANDA,0.9978618025779724
115669815800105560,PROPAGANDA,0.9979937076568604
115669815800105560,PROPAGANDA,0.9939263463020325
115674349662139906,PROPAGANDA,0.9982779026031494
115674102596009965,PROPAGANDA,0.9978330731391907
115674102596009965,PROPAGANDA,0.998340368270874
115674102596009965,PROPAGANDA,0.9982569813728333
115674102596009965,PROPAGANDA,0.9958974123001099
115673738803217830,PROPAGANDA,0.9979413151741028
115673713225538385,PROPAGANDA,0.5189936757087708
115673706520574050,PROPAGANDA,0.9978692531585693
115673681347141352,NO_PROPAGANDA,0.9764189124107361
115673677994343056,PROPAGANDA,0.9980323910713196
115673676055612429,PROPAGANDA,0.9919834733009338
115673648564690818,PROPAGANDA,0.911538302898407
115673641220529524,PROPAGANDA,0.6492120623588562
115673487263910414,PROPAGANDA,0.9897879362106323
115672772354075395,PROPAGANDA,0.996425211429596
115672772354075395,PROPAGANDA,0.9980366826057434
115672630683376515,PROPAGANDA,0.9983274340629578
115672630683376515,PROPAGANDA,0.9974710941314697
115670459480108739,NO_PROPAGANDA,0.9984879493713379
115669821715563033,PROPAGANDA,0.9983227849006653
115669821715563033,PROPAGANDA,0.9960197806358337
115669821715563033,PROPAGANDA,0.998224675655365
115667445871563304,PROPAGANDA,0.9967530369758606
115667396705453017,PROPAGANDA,0.9983757734298706
115667396705453017,PROPAGANDA,0.9980721473693848
115664032674403982,PROPAGANDA,0.99826979637146
115663982335866800,PROPAGANDA,0.9983179569244385
115622436610625220,PROPAGANDA,0.977760910987854
115629765183673638,PROPAGANDA,0.9983722567558289
115625429081411360,PROPAGANDA,0.9984201192855835
115625429081411360,PROPAGANDA,0.9983009696006775
115625429081411360,PROPAGANDA,0.9959806203842163
115625429081411360,PROPAGANDA,0.9982234835624695
115625429081411360,PROPAGANDA,0.9982866644859314
115663961478701629,PROPAGANDA,0.9979222416877747
115663957175232306,PROPAGANDA,0.998261034488678
115663952570644904,PROPAGANDA,0.9979290962219238
115663947824431940,NO_PROPAGANDA,0.9994138479232788
115662373086221699,PROPAGANDA,0.9983339905738831
115662373086221699,PROPAGANDA,0.9983100891113281
115662373086221699,PROPAGANDA,0.9982873797416687
115662369700704369,PROPAGANDA,0.9982156753540039
115662369700704369,PROPAGANDA,0.9983891248703003
115662367365090087,PROPAGANDA,0.9981999397277832
115662367365090087,PROPAGANDA,0.9983460903167725
115662365895882699,PROPAGANDA,0.9981355667114258
115662365895882699,PROPAGANDA,0.9960734844207764
115662364552464423,PROPAGANDA,0.9977807402610779
115662364552464423,PROPAGANDA,0.9983333945274353
115662363349008651,PROPAGANDA,0.9981085062026978
115662363349008651,PROPAGANDA,0.9982770681381226
115661283977133711,PROPAGANDA,0.9982886910438538
115659423260785023,NO_PROPAGANDA,0.9881873726844788
115659421538834732,PROPAGANDA,0.9983159303665161
115659207921669230,PROPAGANDA,0.9978528022766113
115658619396755634,PROPAGANDA,0.9983282685279846
115658619396755634,PROPAGANDA,0.9983742237091064
115656343773820545,PROPAGANDA,0.9983331561088562
115656343773820545,PROPAGANDA,0.9984418749809265
115656343773820545,PROPAGANDA,0.8183554410934448
115656327877659916,PROPAGANDA,0.998016357421875
115653238186658350,PROPAGANDA,0.9976335763931274
115653225494931779,NO_PROPAGANDA,0.9400455355644226
115652422974373513,PROPAGANDA,0.9983252882957458
115652356733049190,PROPAGANDA,0.9822346568107605
115652356733049190,NO_PROPAGANDA,0.9843259453773499
115651209876382028,NO_PROPAGANDA,0.9957535266876221
115650472826053655,PROPAGANDA,0.9983764886856079
115650472826053655,NO_PROPAGANDA,0.9981682300567627
115650314096956008,PROPAGANDA,0.9942506551742554
115649576495618820,PROPAGANDA,0.9980471134185791
115650062002934091,PROPAGANDA,0.99835604429245
115649563087207461,PROPAGANDA,0.9983550906181335
115649503125687789,PROPAGANDA,0.9980542659759521
115647715850270252,PROPAGANDA,0.9983204007148743
115647708910290144,PROPAGANDA,0.9982168078422546
115647697688351327,PROPAGANDA,0.9982156753540039
115647697688351327,PROPAGANDA,0.9979774355888367
115647567538614723,PROPAGANDA,0.9950915575027466
115647333846814832,PROPAGANDA,0.9983207583427429
115647107696867275,PROPAGANDA,0.998365581035614
115647107696867275,NO_PROPAGANDA,0.99860018491745
115647063978030089,PROPAGANDA,0.9983806610107422
115647063978030089,PROPAGANDA,0.9982984662055969
115647063978030089,PROPAGANDA,0.9983660578727722
115646159943244507,NO_PROPAGANDA,0.9993520379066467
115645716721136333,PROPAGANDA,0.9745927453041077
115645706907524793,PROPAGANDA,0.9745927453041077
115645123576749080,PROPAGANDA,0.9977572560310364
115645123576749080,PROPAGANDA,0.9967196583747864
115642722629712717,PROPAGANDA,0.9980778694152832
115642689265118703,PROPAGANDA,0.9982132911682129
115642237340050337,PROPAGANDA,0.9980389475822449
